53.44726	3003621	0.00004
53.44731	2556005	0.00004
53.58013	1485777	0.00005
53.60120	1351822	0.00006
53.60437	11847886	0.00005
53.60446	3041550	0.00004
53.61905	1395532	0.00005
53.66219	1570534	0.00006
53.81654	1494223	0.00006
53.85045	3880490	0.00004
53.85049	6196651	0.00006
54.35058	1339298	0.00005
54.35085	1402530	0.00006
54.46569	12997457	0.00006
54.46579	3773010	0.00005
54.46589	1489745	0.00004
54.67419	1380596	0.00005
54.67877	1462451	0.00004
54.69097	2169265	0.00006
54.75032	1463529	0.00004
54.81104	1419808	0.00005
55.43689	2182087	0.00002
55.43694	15082183	0.00004
55.43700	16373447	0.00004
55.43705	2994375	0.00003
55.67862	1881253	0.00004
55.67866	2191525	0.00003
55.67876	3803173	0.00004
55.67880	1582701	0.00007
55.79965	1597908	0.00005
56.00493	1454616	0.00005
56.01981	1622006	0.00007
56.19866	15087197	0.00006
56.19876	4882781	0.00006
56.24684	7634007	0.00006
56.24694	2783447	0.00005
56.24706	1373271	0.00005
56.25051	34040408	0.00006
56.27088	1441875	0.00005
56.27106	1341075	0.00005
56.35308	2379528	0.00005
56.45121	1469243	0.00004
56.45127	1460219	0.00004
56.50878	5745843	0.00006
56.50889	1822195	0.00006
56.65367	183501344	0.00006
56.65373	56893984	0.00004
56.71882	17058328	0.00006
56.71901	22716952	0.00006
56.71912	5206039	0.00004
56.80077	3645068	0.00006
56.80083	2743564	0.00004
56.80087	2271884	0.00007
56.80092	2460684	0.00006
56.85425	2195205	0.00002
56.85430	11078149	0.00004
56.85435	12795397	0.00004
56.85441	5620741	0.00004
56.94193	2384250	0.00003
56.94200	25970170	0.00006
56.94211	8329978	0.00006
56.94222	2565178	0.00007
57.04668	1468076	0.00006
57.04680	1554412	0.00006
57.29026	1695501	0.00005
57.29035	6735053	0.00008
57.29045	3470029	0.00007
57.34714	2052165	0.00004
57.36631	1649411	0.00005
57.36636	2820291	0.00006
57.59229	1402662	0.00006
58.63676	6154026	0.00008
58.72015	1359904	0.00005
58.72206	1519008	0.00005
58.72304	2191200	0.00007
58.72328	1438048	0.00006
58.72333	1775072	0.00009
58.72369	1383584	0.00007
58.72386	2240032	0.00007
58.72413	1446912	0.00008
58.72429	2277920	0.00008
58.72473	1361696	0.00007
58.72514	1557392	0.00008
58.72530	1350560	0.00004
58.72574	1738112	0.00010
58.72586	1918496	0.00005
58.72611	1684128	0.00005
58.72628	2380704	0.00007
58.72678	1757024	0.00006
58.92244	51134728	0.00007
58.92255	15039242	0.00006
58.92267	4274314	0.00007
59.01375	2766176	0.00010
59.01381	3476864	0.00008
59.14542	1402866	0.00006
59.21956	1487402	0.00006
59.35071	1688028	0.00005
59.35081	1580956	0.00006
59.38574	7610585	0.00007
59.38585	2237785	0.00006
59.43145	5121492	0.00006
59.43151	5761748	0.00006
59.43157	1705428	0.00004
59.48817	1395342	0.00005
59.61391	1367170	0.00008
59.67870	1936187	0.00005
59.67883	2457275	0.00006
59.78951	28328112	0.00006
59.78958	4298417	0.00006
59.83371	10288812	0.00007
59.83383	3072684	0.00005
59.85159	1365930	0.00006
59.85210	1748138	0.00010
59.85227	1398186	0.00005
59.85261	1520298	0.00007
59.85270	2278442	0.00006
59.85280	2522602	0.00007
59.85297	3570922	0.00010
59.85352	2523690	0.00006
59.85368	2405226	0.00009
59.85383	1876394	0.00010
59.85401	1526954	0.00006
59.85408	1436010	0.00007
59.85424	2399722	0.00007
59.85433	1659050	0.00005
59.85450	1959914	0.00008
59.85462	1798634	0.00007
59.85472	2433578	0.00016
59.85483	3084714	0.00008
59.85507	1910890	0.00007
59.85531	1799882	0.00013
59.85538	1692778	0.00009
59.85546	1583242	0.00008
59.85572	1676522	0.00011
59.85599	1393002	0.00012
59.85607	1374506	0.00005
59.85624	1777514	0.00007
59.85659	2157610	0.00008
60.20919	1388809	0.00006
60.30476	5987713	0.00006
60.30487	3898753	0.00006
60.53512	1367597	0.00007
60.88174	4383185	0.00009
60.88183	2721425	0.00010
61.02258	1449030	0.00005
61.02266	1350342	0.00008
61.02614	1720709	0.00006
61.02629	1582149	0.00009
61.02689	1883141	0.00009
61.02784	1459653	0.00005
61.02797	1406789	0.00005
61.04901	2688836	0.00007
61.04908	1494980	0.00004
61.21773	1725111	0.00005
61.27364	1560307	0.00007
